url,,Status-Code,Status-Text,Type,Size,Title,Date,Level,name,type,,,extra,Links In,Server,Error,Duration,Charset,Description
https://www.redlobster.ca/images/default-source/images/special-menu/lobsterfest/roasted-carrots-and-butternut-squash-with-bourbon-brown-butter.png?sfvrsn=0,https:,,www.redlobster.ca,images,default-source,images,special-menu,lobsterfest,roasted-carrots-and-butternut-squash-with-bourbon-brown-butter,png,,,sfvrsn=0,,,,00:02.1,utf-8,
https://www.redlobster.ca/images/default-source/images/events/summerfest/bg.jpg?sfvrsn=2,https:,,www.redlobster.ca,images,default-source,images,events,summerfest,bg,jpg,,,sfvrsn=2,,Microsoft-IIS/8.5,,00:02.5,,
https://www.redlobster.ca/images/default-source/images/special-menu/lobsterfest/roasted-green-beans-with-mushrooms.png?sfvrsn=0,https:,,www.redlobster.ca,images,default-source,images,special-menu,lobsterfest,roasted-green-beans-with-mushrooms,png,,,sfvrsn=0,,,,00:02.6,utf-8,
https://www.redlobster.ca/images/default-source/images/events/big-festival-of-shrimp/big-festival-of-shrimp-teaser.png?sfvrsn=0,https:,,www.redlobster.ca,images,default-source,images,events,big-festival-of-shrimp,big-festival-of-shrimp-teaser,png,,,sfvrsn=0,,,,00:02.7,utf-8,
https://www.redlobster.ca/images/default-source/images/menu-items/lunch-dinner/maple_glazed_chicken_canada.jpg?sfvrsn=2,https:,,www.redlobster.ca,images,default-source,images,menu-items,lunch-dinner,maple_glazed_chicken_canada,jpg,,,sfvrsn=2,,,,00:02.3,utf-8,
https://www.redlobster.ca/images/default-source/images/menu-items/lunch-dinner/sweet_chili_shrimp.jpg?sfvrsn=2,https:,,www.redlobster.ca,images,default-source,images,menu-items,lunch-dinner,sweet_chili_shrimp,jpg,,,sfvrsn=2,,Microsoft-IIS/8.5,,00:02.0,utf-8,
https://www.redlobster.ca/images/default-source/images/menu-items/lunch-dinner/coconutshrimp_1800x614_core.jpg?sfvrsn=0,https:,,www.redlobster.ca,images,default-source,images,menu-items,lunch-dinner,coconutshrimp_1800x614_core,jpg,,,sfvrsn=0,,,,00:02.4,utf-8,
https://www.redlobster.ca/images/default-source/images/menu-items/lunch-dinner/lh_maple_glazed_chicken_can.jpg?sfvrsn=2,https:,,www.redlobster.ca,images,default-source,images,menu-items,lunch-dinner,lh_maple_glazed_chicken_can,jpg,,,sfvrsn=2,,,,00:03.7,utf-8,
https://www.redlobster.ca/images/default-source/images/menu-items/lunch-dinner/center_cut_ny_strip_steak.jpg?sfvrsn=2,https:,,www.redlobster.ca,images,default-source,images,menu-items,lunch-dinner,center_cut_ny_strip_steak,jpg,,,sfvrsn=2,,,,00:03.1,utf-8,
https://www.redlobster.ca/images/default-source/images/menu-items/lunch-dinner/nystrip_lobster_can.jpg?sfvrsn=2,https:,,www.redlobster.ca,images,default-source,images,menu-items,lunch-dinner,nystrip_lobster_can,jpg,,,sfvrsn=2,,,,00:02.6,utf-8,
https://www.redlobster.ca/images/default-source/images/menu-items/lunch-dinner/wild-flounder--dinner.jpg?sfvrsn=2,https:,,www.redlobster.ca,images,default-source,images,menu-items,lunch-dinner,wild-flounder--dinner,jpg,,,sfvrsn=2,,,,00:02.2,utf-8,
https://www.redlobster.ca/images/default-source/images/menu-items/imagecomingsoon.jpg?Status=Master&sfvrsn=4,https:,,www.redlobster.ca,images,default-source,images,menu-items,imagecomingsoon.jpg?Status=Master&sfvrsn=4,imagecomingsoon,jpg,,,Status=Master&sfvrsn=4,,,,00:02.3,utf-8,
https://www.redlobster.ca/images/default-source/images/menu-items/imagecomingsoon.jpg?sfvrsn=4,https:,,www.redlobster.ca,images,default-source,images,menu-items,imagecomingsoon.jpg?sfvrsn=4,imagecomingsoon,jpg,,,sfvrsn=4,,,,00:02.3,utf-8,
https://www.redlobster.ca/images/default-source/images/menu-items/lunch-dinner/walts_favorite_shrimp.jpg?sfvrsn=2,https:,,www.redlobster.ca,images,default-source,images,menu-items,lunch-dinner,walts_favorite_shrimp,jpg,,,sfvrsn=2,,,,00:02.4,utf-8,
https://www.redlobster.ca/images/default-source/images/menu-items/lunch-dinner/m_woodgrilled_lobsteshrimpsalmon_can.jpg?sfvrsn=2,https:,,www.redlobster.ca,images,default-source,images,menu-items,lunch-dinner,m_woodgrilled_lobsteshrimpsalmon_can,jpg,,,sfvrsn=2,,,,00:02.2,utf-8,
https://www.redlobster.ca/images/default-source/images/menu-items/kids/kids_chicken_fingers_ketchup.jpg?sfvrsn=2,https:,,www.redlobster.ca,images,default-source,images,menu-items,kids,kids_chicken_fingers_ketchup,jpg,,,sfvrsn=2,,,,00:04.2,utf-8,
https://www.redlobster.ca/images/default-source/images/menu-items/lunch-dinner/garlic_shrimp_scampi.jpg?sfvrsn=2,https:,,www.redlobster.ca,images,default-source,images,menu-items,lunch-dinner,garlic_shrimp_scampi,jpg,,,sfvrsn=2,,,,00:01.9,utf-8,
https://www.redlobster.ca/images/default-source/images/menu-items/lunch-dinner/roasted_maine_lobster_bake.jpg?sfvrsn=2,https:,,www.redlobster.ca,images,default-source,images,menu-items,lunch-dinner,roasted_maine_lobster_bake,jpg,,,sfvrsn=2,,,,00:02.5,utf-8,
https://www.redlobster.ca/work-with-us,https:,,www.redlobster.ca,work-with-us,,,,,,,,,,,Microsoft-IIS/8.5,,00:02.8,utf-8,"Discover hourly openings, management positions and corporate careers at Red Lobster. Search Red Lobster jobs and apply online. "
http://www.theworknumber.com/,http:,,www.theworknumber.com,,,,,,,,,,,,Microsoft-IIS/8.5,,00:00.3,utf-8,
mailto:RedLobsterDonations@redlobster.com,mailto:RedLobsterDonations@redlobster.com,,,,,,,,,,,,,,,,00:00.0,utf-8,
https://storefront.wgiftcard.com/redlobsterca,https:,,storefront.wgiftcard.com,redlobsterca,,,,,,,,,,,nginx,,00:00.8,utf-8,
https://www.redlobster.ca/fresh-catch-club?utm_content=groups,https:,,www.redlobster.ca,fresh-catch-club?utm_content=groups,,,,,,,,,,,Microsoft-IIS/8.5,,00:02.9,utf-8,"Interested in learning more about the Fresh Catch Club? Delicious deals, fresh news and insider invites are coming your way."
https://www.redlobster.ca/fresh-catch-club?utm_content=coupons,https:,,www.redlobster.ca,fresh-catch-club?utm_content=coupons,,,,,,,,,,,Microsoft-IIS/8.5,,00:02.5,utf-8,"Interested in learning more about the Fresh Catch Club? Delicious deals, fresh news and insider invites are coming your way."
mailto:JWhitlow@RedLobster.com,mailto:JWhitlow@RedLobster.com,,,,,,,,,,,,,,,,00:00.0,utf-8,
https://redlobster.careers/,https:,,redlobster.careers,,,,,,,,,,,,ATS,,00:01.0,utf-8,
https://www.redlobster.ca/news-press/press/article/2017/03/03/red-lobster-launches-lobster-lover's-lunch-during-lobsterfest-ca,https:,,www.redlobster.ca,news-press,press,article,2017,3,3,,,,,red-lobster-launches-lobster-lover's-lunch-during-lobsterfest-ca,Microsoft-IIS/8.5,,00:02.8,utf-8,See what&#39;s happening at Red Lobster on our press page.
https://www.redlobster.ca/images/default-source/images/menu-items/lunch-dinner/wood_grilled_peppercorn_sirloin_and_shrimp.jpg?sfvrsn=2,https:,,www.redlobster.ca,images,default-source,images,menu-items,lunch-dinner,wood_grilled_peppercorn_sirloin_and_shrimp,jpg,,,sfvrsn=2,,,,00:02.0,utf-8,
https://www.redlobster.ca/news-press/press/article/2017/02/14/red-lobster-kicks-off-lobsterfest-ca,https:,,www.redlobster.ca,news-press,press,article,2017,2,14,,,,,red-lobster-kicks-off-lobsterfest-ca,Microsoft-IIS/8.5,,00:01.7,utf-8,See what&#39;s happening at Red Lobster on our press page.
https://www.redlobster.ca/images/default-source/images/menu-items/lunch-dinner/shrimp_woodgrilled_chicken_can.jpg?sfvrsn=2,https:,,www.redlobster.ca,images,default-source,images,menu-items,lunch-dinner,shrimp_woodgrilled_chicken_can,jpg,,,sfvrsn=2,,,,00:01.9,utf-8,
https://www.redlobster.ca/news-press/press/article/2017/03/02/red-lobster-introduces-big-festival-of-shrimp-ca,https:,,www.redlobster.ca,news-press,press,article,2017,3,2,,,,,red-lobster-introduces-big-festival-of-shrimp-ca,Microsoft-IIS/8.5,,00:02.6,utf-8,See what&#39;s happening at Red Lobster on our press page.
https://www.redlobster.ca/images/default-source/images/menu-items/lunch-dinner/jumbo_coconut_shrimp.jpg?sfvrsn=2,https:,,www.redlobster.ca,images,default-source,images,menu-items,lunch-dinner,jumbo_coconut_shrimp,jpg,,,sfvrsn=2,,,,00:02.1,utf-8,
https://www.redlobster.ca/news-press/press/article/2017/03/02/red-lobster-introduces-holiday-seafood-celebration-ca,https:,,www.redlobster.ca,news-press,press,article,2017,3,2,,,,,red-lobster-introduces-holiday-seafood-celebration-ca,Microsoft-IIS/8.5,,00:02.7,utf-8,See what&#39;s happening at Red Lobster on our press page.
https://www.redlobster.ca/images/default-source/images/special-menu/lobsterfest/new!-chilled-lobster-and-shrimp-cocktail.png?sfvrsn=0,https:,,www.redlobster.ca,images,default-source,images,special-menu,lobsterfest,new!-chilled-lobster-and-shrimp-cocktail,png,,,sfvrsn=0,,,,00:03.5,utf-8,
https://www.redlobster.ca/news-press/press/article/2017/03/02/red-lobster-offers-a-free-appetizer-or-dessert-for-remembrance-day-ca,https:,,www.redlobster.ca,news-press,press,article,2017,3,2,,,,,red-lobster-offers-a-free-appetizer-or-dessert-for-remembrance-day-ca,Microsoft-IIS/8.5,,00:02.0,utf-8,See what&#39;s happening at Red Lobster on our press page.
https://www.redlobster.ca/images/default-source/images/menu-items/lunch-dinner/wild-flounder-lunch.jpg?sfvrsn=2,https:,,www.redlobster.ca,images,default-source,images,menu-items,lunch-dinner,wild-flounder-lunch,jpg,,,sfvrsn=2,,,,00:02.6,utf-8,
https://www.redlobster.ca/news-press/press/article/2017/03/02/red-lobster-unveils-new-korean-bbq-grilled-shrimp-ca,https:,,www.redlobster.ca,news-press,press,article,2017,3,2,,,,,red-lobster-unveils-new-korean-bbq-grilled-shrimp-ca,Microsoft-IIS/8.5,,00:02.8,utf-8,See what&#39;s happening at Red Lobster on our press page.
https://www.redlobster.ca/images/default-source/images/menu-items/lunch-dinner/crunchy_popcorn_shrimp.jpg?sfvrsn=2,https:,,www.redlobster.ca,images,default-source,images,menu-items,lunch-dinner,crunchy_popcorn_shrimp,jpg,,,sfvrsn=2,,,,00:01.9,utf-8,
https://www.redlobster.ca/news-press/press,https:,,www.redlobster.ca,news-press,press,,,,,,,,,,Microsoft-IIS/8.5,,00:02.7,utf-8,Follow the latest Red Lobster news and press releases.
https://www.redlobster.ca/images/default-source/images/menu-items/wg-tacos.jpg?sfvrsn=2,https:,,www.redlobster.ca,images,default-source,images,menu-items,wg-tacos.jpg?sfvrsn=2,wg-tacos,jpg,,,sfvrsn=2,,,,00:02.3,utf-8,
https://www.redlobster.ca/docs/default-source/news-press-media-downloads/rl_logo.zip?sfvrsn=8,https:,,www.redlobster.ca,docs,default-source,news-press-media-downloads,rl_logo.zip?sfvrsn=8,,,,,,,,Microsoft-IIS/8.5,,00:02.5,utf-8,
https://www.redlobster.ca/images/default-source/images/menu-items/kids/kids_popcorn_shrimp.jpg?sfvrsn=2,https:,,www.redlobster.ca,images,default-source,images,menu-items,kids,kids_popcorn_shrimp,jpg,,,sfvrsn=2,,,,00:02.7,utf-8,
https://www.redlobster.ca/docs/default-source/news-press-media-downloads/food-images.zip?sfvrsn=14,https:,,www.redlobster.ca,docs,default-source,news-press-media-downloads,food-images.zip?sfvrsn=14,,,,,,,,Microsoft-IIS/8.5,,00:01.9,utf-8,
https://www.redlobster.ca/images/default-source/images/menu-items/lunch-dinner/rock_lobster_tail_can.jpg?sfvrsn=2,https:,,www.redlobster.ca,images,default-source,images,menu-items,lunch-dinner,rock_lobster_tail_can,jpg,,,sfvrsn=2,,,,00:01.7,utf-8,
https://www.redlobster.ca/docs/default-source/news-press-media-downloads/rl_restaurant.zip?sfvrsn=8,https:,,www.redlobster.ca,docs,default-source,news-press-media-downloads,rl_restaurant.zip?sfvrsn=8,,,,,,,,Microsoft-IIS/8.5,,00:02.2,utf-8,
https://www.redlobster.ca/images/default-source/images/special-menu/lobsterfest/new!-lobsterfest-fizz.png?sfvrsn=0,https:,,www.redlobster.ca,images,default-source,images,special-menu,lobsterfest,new!-lobsterfest-fizz,png,,,sfvrsn=0,,,,00:01.8,utf-8,
https://www.redlobster.ca/images/default-source/images/special-menu/lobsterfest/new!-island-lobster-punch.png?sfvrsn=0,https:,,www.redlobster.ca,images,default-source,images,special-menu,lobsterfest,new!-island-lobster-punch,png,,,sfvrsn=0,,,,00:02.2,utf-8,
https://www.redlobster.ca/images/default-source/images/menu-items/lunch-dinner/1800x614_snowcrablegs.jpg?sfvrsn=2,https:,,www.redlobster.ca,images,default-source,images,menu-items,lunch-dinner,1800x614_snowcrablegs,jpg,,,sfvrsn=2,,,,00:02.2,utf-8,
https://www.redlobster.ca/images/default-source/images/menu-items/lunch-dinner/wood_grilled_peppercorn_sirloin.jpg?sfvrsn=2,https:,,www.redlobster.ca,images,default-source,images,menu-items,lunch-dinner,wood_grilled_peppercorn_sirloin,jpg,,,sfvrsn=2,,,,00:01.2,utf-8,
https://www.redlobster.ca/images/default-source/images/menu-items/kids/kids_macaroni_and_cheese.jpg?sfvrsn=2,https:,,www.redlobster.ca,images,default-source,images,menu-items,kids,kids_macaroni_and_cheese,jpg,,,sfvrsn=2,,,,00:02.6,utf-8,
https://www.redlobster.ca/images/default-source/images/menu-items/lunch-dinner/coastal_soup_and_salad.jpg?sfvrsn=2,https:,,www.redlobster.ca,images,default-source,images,menu-items,lunch-dinner,coastal_soup_and_salad,jpg,,,sfvrsn=2,,,,00:02.2,utf-8,
https://www.redlobster.ca/home,https:,,www.redlobster.ca,home,,,,,,,,,,,Microsoft-IIS/8.5,,00:02.3,utf-8,"Discover Red Lobster seafood restaurants, find locations, browse our menus and more."
http://www.allaboutdnt.com/,http:,,www.allaboutdnt.com,,,,,,,,,,,,cloudflare-nginx,,00:00.7,utf-8,
http://www.redlobster.com/terms-conditions,http:,,www.redlobster.com,terms-conditions,,,,,,,,,,,,,00:00.0,utf-8,
mailto:ComplianceEthics@RedLobster.com,mailto:ComplianceEthics@RedLobster.com,,,,,,,,,,,,,,,,00:00.0,utf-8,
http://youradchoices.ca/choices,http:,,youradchoices.ca,choices,,,,,,,,,,,Apache,,00:01.5,utf-8,
http://helpx.adobe.com/flash-player/kb/disable-third-party-local-shared.html,http:,,helpx.adobe.com,flash-player,kb,disable-third-party-local-shared.html,,,,,,,,,AkamaiGHost,,00:00.0,utf-8,
https://www.ghostery.com/,https:,,www.ghostery.com,,,,,,,,,,,,nginx,,00:00.9,utf-8,
http://www.adobe.com/privacy/opt-out.html,http:,,www.adobe.com,privacy,opt-out.html,,,,,,,,,,Apache,,00:00.2,utf-8,
http://www.aboutads.info/choices/,http:,,www.aboutads.info,choices,,,,,,,,,,,Apache/2.2.15 (CentOS),,00:00.4,utf-8,
http://www.aboutads.info/appchoices,http:,,www.aboutads.info,appchoices,,,,,,,,,,,Apache/2.2.15 (CentOS),,00:00.4,utf-8,
http://www.networkadvertising.org/choices/,http:,,www.networkadvertising.org,choices,,,,,,,,,,,Apache/2.2.15 (CentOS),,00:00.7,utf-8,
http://www.iab.net/media/file/ven-principles-07-01-09.pdf,http:,,www.iab.net,media,file,ven-principles-07-01-09.pdf,,,,,,,,,cloudflare-nginx,,00:00.2,utf-8,
http://www.macromedia.com/support/documentation/en/flashplayer/help/settings_manager.html,http:,,www.macromedia.com,support,documentation,en,flashplayer,help,settings_manager,html,,,,,Apache,,00:00.7,utf-8,
http://www.redlobster.com/home,http:,,www.redlobster.com,home,,,,,,,,,,,,,00:00.0,utf-8,
http://www.redlobster.com/privacy-policy,http:,,www.redlobster.com,privacy-policy,,,,,,,,,,,,,00:00.1,utf-8,
http://www.redlobster.com/privacy-policy?utm_content=obligation_us,http:,,www.redlobster.com,privacy-policy?utm_content=obligation_us,,,,,,,,,,,,,00:00.0,utf-8,
http://www.redlobster.com/privacy-policy?utm_content=obligation_ca,http:,,www.redlobster.com,privacy-policy?utm_content=obligation_ca,,,,,,,,,,,,,00:00.0,utf-8,
http://www.dca.ca.gov/,http:,,www.dca.ca.gov,,,,,,,,,,,,Apache,,00:00.6,utf-8,
mailto:Legal@RedLobster.com,mailto:Legal@RedLobster.com,,,,,,,,,,,,,,,,00:00.0,utf-8,
http://www.redlobster.ca/,http:,,www.redlobster.ca,,,,,,,,,,,,,,00:01.7,utf-8,
http://www.instagram.com/redlobster/,http:,,www.instagram.com,redlobster,,,,,,,,,,,proxygen,,00:00.0,utf-8,
https://twitter.com/tos,https:,,twitter.com,tos,,,,,,,,,,,tsa_b,,00:00.8,utf-8,
http://www.helloworld.com/privacy-policy,http:,,www.helloworld.com,privacy-policy,,,,,,,,,,,Apache,,00:00.2,iso-8859-1,
http://bit.ly/299rmPG,http:,,bit.ly,299rmPG,,,,,,,,,,,nginx,,00:00.3,utf-8,
https://www.redlobster.ca/PRIVACY-POLICY,https:,,www.redlobster.ca,PRIVACY-POLICY,,,,,,,,,,,Microsoft-IIS/8.5,,00:03.2,utf-8,How Red Lobster protects your privacy rights when you visit our website.
http://bit.ly/2czCzYs,http:,,bit.ly,2czCzYs,,,,,,,,,,,nginx,,00:00.3,utf-8,
https://www.redlobster.ca/images/default-source/images/menu-items/lunch-dinner/crablegs_1800x614_core.jpg?sfvrsn=0,https:,,www.redlobster.ca,images,default-source,images,menu-items,lunch-dinner,crablegs_1800x614_core,jpg,,,sfvrsn=0,,,,00:01.6,utf-8,
https://www.redlobster.ca/images/default-source/images/menu-items/kids/kids_snow_crab.jpg?sfvrsn=2,https:,,www.redlobster.ca,images,default-source,images,menu-items,kids,kids_snow_crab,jpg,,,sfvrsn=2,,,,00:03.3,utf-8,
https://www.redlobster.ca/images/default-source/images/menu-items/lunch-dinner/escargot_1800x614_core.jpg?sfvrsn=0,https:,,www.redlobster.ca,images,default-source,images,menu-items,lunch-dinner,escargot_1800x614_core,jpg,,,sfvrsn=0,,,,00:02.1,utf-8,
https://www.redlobster.ca/images/default-source/images/special-menu/lobsterfest/bananas-foster-cheesecake.png?sfvrsn=0,https:,,www.redlobster.ca,images,default-source,images,special-menu,lobsterfest,bananas-foster-cheesecake,png,,,sfvrsn=0,,,,00:02.5,utf-8,
https://www.redlobster.ca/images/default-source/images/menu-items/lunch-dinner/crablinguini_1800x614_core.jpg?sfvrsn=0,https:,,www.redlobster.ca,images,default-source,images,menu-items,lunch-dinner,crablinguini_1800x614_core,jpg,,,sfvrsn=0,,,,00:01.6,utf-8,
https://www.redlobster.com/terms-conditions,https:,,www.redlobster.com,terms-conditions,,,,,,,,,,,Microsoft-IIS/8.5,,00:00.2,utf-8,
https://www.redlobster.ca/ResourcePackages/RedLobster/assets/dist/images/Hub_WhatWeServe_BG.jpg,https:,,www.redlobster.ca,ResourcePackages,RedLobster,assets,dist,images,Hub_WhatWeServe_BG,jpg,,,,,Microsoft-IIS/8.5,,00:02.1,,
https://www.redlobster.ca/images/default-source/images/menu-items/lunch-dinner/shrimplinguini_1800x614_core.jpg?sfvrsn=0,https:,,www.redlobster.ca,images,default-source,images,menu-items,lunch-dinner,shrimplinguini_1800x614_core,jpg,,,sfvrsn=0,,,,00:01.7,utf-8,
https://www.redlobster.ca/images/default-source/images/menu-items/lunch-dinner/lobster_scampi_linguini.jpg?sfvrsn=2,https:,,www.redlobster.ca,images,default-source,images,menu-items,lunch-dinner,lobster_scampi_linguini,jpg,,,sfvrsn=2,,,,00:01.9,utf-8,
https://www.redlobster.ca/images/default-source/images/menu-items/lunch-dinner/crab_linguini_alfredo.jpg?sfvrsn=2,https:,,www.redlobster.ca,images,default-source,images,menu-items,lunch-dinner,crab_linguini_alfredo,jpg,,,sfvrsn=2,,,,00:02.1,utf-8,
https://www.redlobster.ca/images/default-source/images/news-press/media-downloads/582x352_korean_shrimp.jpg?sfvrsn=0,https:,,www.redlobster.ca,images,default-source,images,news-press,media-downloads,582x352_korean_shrimp,jpg,,,sfvrsn=0,,,,00:01.7,utf-8,
https://www.redlobster.ca/images/default-source/images/menu-items/kids/kids_broiled_fish.jpg?sfvrsn=2,https:,,www.redlobster.ca,images,default-source,images,menu-items,kids,kids_broiled_fish,jpg,,,sfvrsn=2,,,,00:01.6,utf-8,
https://www.helloworld.com/privacy-policy,https:,,www.helloworld.com,privacy-policy,,,,,,,,,,,Apache,,00:01.3,utf-8,
https://www.redlobster.ca/images/default-source/images/menu-items/lunch-dinner/bar_harbor_lobster_bake.jpg?sfvrsn=2,https:,,www.redlobster.ca,images,default-source,images,menu-items,lunch-dinner,bar_harbor_lobster_bake,jpg,,,sfvrsn=2,,,,00:02.2,utf-8,
https://www.redlobster.ca/images/default-source/images/menu-items/lunch-dinner/mussels_1800x614_core.jpg?sfvrsn=0,https:,,www.redlobster.ca,images,default-source,images,menu-items,lunch-dinner,mussels_1800x614_core,jpg,,,sfvrsn=0,,Microsoft-IIS/8.5,,00:02.2,utf-8,
https://www.redlobster.ca/images/default-source/Headers/mussels_1800x614_core.jpg?sfvrsn=0,https:,,www.redlobster.ca,images,default-source,Headers,mussels_1800x614_core.jpg?sfvrsn=0,,mussels_1800x614_core,jpg,,,sfvrsn=0,,,,00:02.0,utf-8,
https://www.redlobster.ca/images/default-source/images/menu-items/lighter-fare/lighter_fare_peppercorn_sirloin_and_shrimp_ca.jpg?sfvrsn=2,https:,,www.redlobster.ca,images,default-source,images,menu-items,lighter-fare,lighter_fare_peppercorn_sirloin_and_shrimp_ca,jpg,,,sfvrsn=2,,,,00:01.5,utf-8,
https://www.redlobster.ca/images/default-source/images/menu-items/lunch-dinner/shrimp_liguini_alfredo.jpg?sfvrsn=2,https:,,www.redlobster.ca,images,default-source,images,menu-items,lunch-dinner,shrimp_liguini_alfredo,jpg,,,sfvrsn=2,,,,00:01.7,utf-8,
https://www.redlobster.ca/images/default-source/images/special-menu/lunch-special-half-lobster-and-langostino-pizza.jpg?sfvrsn=0,https:,,www.redlobster.ca,images,default-source,images,special-menu,lunch-special-half-lobster-and-langostino-pizza.jpg?sfvrsn=0,lunch-special-half-lobster-and-langostino-pizza,jpg,,,sfvrsn=0,,,,00:03.3,utf-8,
https://www.redlobster.ca/images/default-source/images/menu-items/lunch-dinner/cajunchicken_1800x614_core.jpg?sfvrsn=0,https:,,www.redlobster.ca,images,default-source,images,menu-items,lunch-dinner,cajunchicken_1800x614_core,jpg,,,sfvrsn=0,,,,00:02.0,utf-8,
https://www.redlobster.ca/images/default-source/Headers/bbq2.png?sfvrsn=0,https:,,www.redlobster.ca,images,default-source,Headers,bbq2.png?sfvrsn=0,,bbq2,png,,,sfvrsn=0,,Microsoft-IIS/8.5,,00:02.1,utf-8,
https://www.redlobster.ca/images/default-source/images/menu-items/lunch-dinner/lunch_tacos.jpg?sfvrsn=0,https:,,www.redlobster.ca,images,default-source,images,menu-items,lunch-dinner,lunch_tacos,jpg,,,sfvrsn=0,,,,00:03.0,utf-8,
https://www.redlobster.ca/images/default-source/images/menu-items/lunch-dinner/parrot-isle-jumbo-coconut-shrimp.jpg?sfvrsn=2,https:,,www.redlobster.ca,images,default-source,images,menu-items,lunch-dinner,parrot-isle-jumbo-coconut-shrimp,jpg,,,sfvrsn=2,,,,00:02.6,utf-8,
https://www.redlobster.ca/images/default-source/images/menu-items/lunch-dinner/lobster_bisque8b7999c52fd36f18be94ff0000d9e22d.jpg?sfvrsn=2,https:,,www.redlobster.ca,images,default-source,images,menu-items,lunch-dinner,lobster_bisque8b7999c52fd36f18be94ff0000d9e22d,jpg,,,sfvrsn=2,,,,00:02.6,utf-8,
https://www.redlobster.ca/images/default-source/Headers/bbq1.png?sfvrsn=0,https:,,www.redlobster.ca,images,default-source,Headers,bbq1.png?sfvrsn=0,,bbq1,png,,,sfvrsn=0,,Microsoft-IIS/8.5,,00:02.2,utf-8,
https://www.redlobster.ca/ResourcePackages/RedLobster/assets/dist/images/main-area-bg.jpg,https:,,www.redlobster.ca,ResourcePackages,RedLobster,assets,dist,images,main-area-bg,jpg,,,,,Microsoft-IIS/8.5,,00:02.0,,
https://www.redlobster.ca/images/default-source/images/menu-items/lunch-dinner/sweet-chili-shrimp.jpg?sfvrsn=2,https:,,www.redlobster.ca,images,default-source,images,menu-items,lunch-dinner,sweet-chili-shrimp,jpg,,,sfvrsn=2,,,,00:01.7,utf-8,
https://www.redlobster.ca/images/default-source/images/menu-items/lunch-dinner/classic-caesar-salad.jpg?sfvrsn=2,https:,,www.redlobster.ca,images,default-source,images,menu-items,lunch-dinner,classic-caesar-salad,jpg,,,sfvrsn=2,,,,00:02.1,utf-8,
https://www.redlobster.ca/images/default-source/images/menu-items/lunch-dinner/lobster-crab-and-seafood-stuffed-mushroom.jpg?sfvrsn=2,https:,,www.redlobster.ca,images,default-source,images,menu-items,lunch-dinner,lobster-crab-and-seafood-stuffed-mushroom,jpg,,,sfvrsn=2,,,,00:03.5,utf-8,
https://www.redlobster.ca/images/default-source/images/special-menu/lunch-special-lobster-topped-caesar-salad.jpg?sfvrsn=0,https:,,www.redlobster.ca,images,default-source,images,special-menu,lunch-special-lobster-topped-caesar-salad.jpg?sfvrsn=0,lunch-special-lobster-topped-caesar-salad,jpg,,,sfvrsn=0,,,,00:02.1,utf-8,
https://www.redlobster.ca/menus/dinner/parrot-isle-jumbo-coconut-shrimp-ap,https:,,www.redlobster.ca,menus,dinner,parrot-isle-jumbo-coconut-shrimp-ap,,,lobster-roll-with-fries47689fc52fd36f18be94ff4100d9e22d,jpg,,,sfvrsn=0,,Microsoft-IIS/8.5,,00:02.2,utf-8,
https://www.redlobster.ca/menus/dinner/sweet-chili-shrimp,https:,,www.redlobster.ca,menus,dinner,sweet-chili-shrimp,,,,,,,,,Microsoft-IIS/8.5,,00:01.3,utf-8,
https://www.redlobster.ca/menus/dinner/crispy-calamari-and-vegetables,https:,,www.redlobster.ca,menus,dinner,crispy-calamari-and-vegetables,,,,,,,,,Microsoft-IIS/8.5,,00:02.1,utf-8,
https://www.redlobster.ca/menus/dinner/mozzarella-cheese-sticks,https:,,www.redlobster.ca,menus,dinner,mozzarella-cheese-sticks,,,,,,,,,Microsoft-IIS/8.5,,00:01.8,utf-8,
https://www.redlobster.ca/menus/dinner/seaside-sampler,https:,,www.redlobster.ca,menus,dinner,seaside-sampler,,,,,,,,,Microsoft-IIS/8.5,,00:01.7,utf-8,
https://www.redlobster.ca/menus/dinner/escargot,https:,,www.redlobster.ca,menus,dinner,escargot,,,,,,,,,Microsoft-IIS/8.5,,00:00.8,utf-8,
https://www.redlobster.ca/menus/dinner/crispy-shrimp-lettuce-wraps,https:,,www.redlobster.ca,menus,dinner,crispy-shrimp-lettuce-wraps,,,,,,,,,Microsoft-IIS/8.5,,00:02.6,utf-8,
https://www.redlobster.ca/menus/dinner/lobster-artichoke-and-seafood-dip,https:,,www.redlobster.ca,menus,dinner,lobster-artichoke-and-seafood-dip,,,,,,,,,Microsoft-IIS/8.5,,00:02.6,utf-8,
https://www.redlobster.ca/menus/dinner/lobster-pizza,https:,,www.redlobster.ca,menus,dinner,lobster-pizza,,,,,,,,,Microsoft-IIS/8.5,,00:02.6,utf-8,
https://www.redlobster.ca/menus/dinner/signature-shrimp-cocktail,https:,,www.redlobster.ca,menus,dinner,signature-shrimp-cocktail,,,,,,,,,Microsoft-IIS/8.5,,00:01.0,utf-8,
https://www.redlobster.ca/menus/dinner/white-wine-and-roasted-garlic-mussels,https:,,www.redlobster.ca,menus,dinner,white-wine-and-roasted-garlic-mussels,,,,,,,,,Microsoft-IIS/8.5,,00:02.4,utf-8,
